specimen_no,occurrence_no,reference_no,specimen_id,sex,specimen_part,is_type,measurement_no,measurement_type,average
119014,1163822,46617,PIN 254/673,NULL,forewing,paratype,250286,width,1
119014,1163822,46617,PIN 254/673,NULL,forewing,paratype,250287,length,2.4
119016,1132399,46617,PIN 254/986,NULL,forewing,NULL,250289,width,1.2
119016,1132399,46617,PIN 254/986,NULL,forewing,NULL,250290,length,2.75
119017,1163862,46617,PIN 254/1210,NULL,forewing,NULL,250291,width,0.9
119017,1163862,46617,PIN 254/1210,NULL,forewing,NULL,250292,length,2.62
119018,1163863,46617,PIN 254/1012,NULL,forewing,holotype,250293,width,1.29
119018,1163863,46617,PIN 254/1012,NULL,forewing,holotype,250294,length,2.98
119019,1163864,46617,PIN 254/1177,NULL,forewing,holotype,250295,width,1.11
119019,1163864,46617,PIN 254/1177,NULL,forewing,holotype,250296,length,2.57
119020,1163866,46617,PIN 254/965a,NULL,forewing,NULL,250297,width,1.11
119020,1163866,46617,PIN 254/965a,NULL,forewing,NULL,250298,length,2.73
119021,1163867,46617,PIN 254/900a,NULL,forewing,NULL,250299,width,0.79
119021,1163867,46617,PIN 254/900a,NULL,forewing,NULL,250300,length,1.9
119022,1163868,46617,PIN 254/944,NULL,forewing,NULL,250301,width,1.08
119022,1163868,46617,PIN 254/944,NULL,forewing,NULL,250302,length,2.48
119023,1163868,46617,PIN 254/930,NULL,forewing,NULL,250303,width,1
119023,1163868,46617,PIN 254/930,NULL,forewing,NULL,250304,length,2.41
119024,1163870,46617,PIN 254/1229,NULL,forewing,NULL,250305,width,1.22
119024,1163870,46617,PIN 254/1229,NULL,forewing,NULL,250306,length,2.8
119025,1163870,46617,PIN 254/1216a,NULL,forewing,NULL,250307,width,0.96
119025,1163870,46617,PIN 254/1216a,NULL,forewing,NULL,250308,length,2.3
119026,1163871,46617,PIN 254/1200,NULL,forewing,NULL,250309,width,0.86
119026,1163871,46617,PIN 254/1200,NULL,forewing,NULL,250310,length,2.41
119027,1163871,46617,PIN 254/1163,NULL,forewing,NULL,250311,width,1.15
119027,1163871,46617,PIN 254/1163,NULL,forewing,NULL,250312,length,2.91
119028,1163876,46617,PIN 254/1016,NULL,forewing,NULL,250313,width,1.15
119028,1163876,46617,PIN 254/1016,NULL,forewing,NULL,250314,length,2.9
119029,1163877,46617,PIN 254/1190,NULL,forewing,NULL,250315,width,0.93
119029,1163877,46617,PIN 254/1190,NULL,forewing,NULL,250316,length,2.34
119030,1163879,46617,PIN 254/891,NULL,forewing,NULL,250317,length,3.3
119031,1163880,46617,PIN 254/882,NULL,forewing,NULL,250318,width,1.75
119031,1163880,46617,PIN 254/882,NULL,forewing,NULL,250319,length,2.73
119032,1163881,46617,PIN 254/1127,NULL,forewing,NULL,250320,width,1.04
119032,1163881,46617,PIN 254/1127,NULL,forewing,NULL,250321,length,2.55
119033,1163882,46617,PIN 254/909,NULL,forewing,holotype,250322,width,1.18
119033,1163882,46617,PIN 254/909,NULL,forewing,holotype,250323,length,2.8
119034,1163882,46617,PIN 254/935,NULL,forewing,paratype,250324,width,1
119034,1163882,46617,PIN 254/935,NULL,forewing,paratype,250325,length,2.3
119035,1163883,46617,PIN 254/980,NULL,forewing,holotype,250326,width,1.04
119035,1163883,46617,PIN 254/980,NULL,forewing,holotype,250327,length,2.88
119036,1163884,46617,PIN 254/956,NULL,forewing,NULL,250328,width,1.11
119036,1163884,46617,PIN 254/956,NULL,forewing,NULL,250329,length,2.5
119037,1163886,46617,PIN 254/1249b,NULL,forewing,NULL,250330,width,1.1
119037,1163886,46617,PIN 254/1249b,NULL,forewing,NULL,250331,length,2.6
119038,1163885,46617,PIN 254/1033,NULL,forewing,NULL,250332,width,0.99
119038,1163885,46617,PIN 254/1033,NULL,forewing,NULL,250333,length,2.39
119039,1163887,46617,PIN 254/881,NULL,forewing,holotype,250334,width,1.04
119039,1163887,46617,PIN 254/881,NULL,forewing,holotype,250335,length,2.63
119040,1163887,46617,PIN 254/941,NULL,forewing,paratype,250336,width,0.93
119040,1163887,46617,PIN 254/941,NULL,forewing,paratype,250337,length,2.34
119067,1163889,46617,PIN 254/1231,NULL,forewing,NULL,250374,width,1.11
119067,1163889,46617,PIN 254/1231,NULL,forewing,NULL,250375,length,2.66
119068,1163890,46617,PIN 254/1257a,NULL,forewing,holotype,250376,width,1
119068,1163890,46617,PIN 254/1257a,NULL,forewing,holotype,250377,length,2.66
119069,1163892,46617,PIN 254/1553,NULL,forewing,NULL,250378,width,1.47
119069,1163892,46617,PIN 254/1553,NULL,forewing,NULL,250379,length,3.78
119070,1163891,46617,PIN 254/1434,NULL,forewing,NULL,250380,width,1.29
119070,1163891,46617,PIN 254/1434,NULL,forewing,NULL,250381,length,3.2
119071,1163895,46617,PIN 254/2444,NULL,forewing,NULL,250382,width,1.7
119071,1163895,46617,PIN 254/2444,NULL,forewing,NULL,250383,length,4.5
119072,1163896,46617,PIN 254/1241,NULL,forewing,NULL,250384,width,1.15
119072,1163896,46617,PIN 254/1241,NULL,forewing,NULL,250385,length,2.95
119073,1163897,46617,PIN 254/978,NULL,forewing,NULL,250386,width,0.97
119073,1163897,46617,PIN 254/978,NULL,forewing,NULL,250387,length,2.52
119074,1163898,46617,PIN 254/974,NULL,forewing,NULL,250388,width,1.08
119074,1163898,46617,PIN 254/974,NULL,forewing,NULL,250389,length,2.84
119075,1163900,46617,PIN 254/1215,NULL,forewing,NULL,250390,width,0.97
119075,1163900,46617,PIN 254/1215,NULL,forewing,NULL,250391,length,2.58
119076,1163901,46617,PIN 254/2598,NULL,forewing,holotype,250392,width,1.4
119076,1163901,46617,PIN 254/2598,NULL,forewing,holotype,250393,length,3.35
119078,1163902,46617,PIN 254/1253,NULL,forewing,holotype,250395,width,1.1
119078,1163902,46617,PIN 254/1253,NULL,forewing,holotype,250396,length,3.1
119079,1163903,46617,PIN 254/1175,NULL,forewing,NULL,250397,width,1.8
119079,1163903,46617,PIN 254/1175,NULL,forewing,NULL,250398,length,4.5
119081,1163904,46617,PIN 254/2947,NULL,forewing,holotype,250400,width,1.9
119081,1163904,46617,PIN 254/2947,NULL,forewing,holotype,250401,length,2.9
119082,1163905,46617,PIN 254/786,NULL,forewing,NULL,250402,width,0.9
119082,1163905,46617,PIN 254/786,NULL,forewing,NULL,250403,length,2.3
119267,1164347,47984,CNU-HYM-LB2011016,NULL,forewing,holotype,250799,length,6.83
119269,1164442,47995,CNU-NEU-NN2011119,NULL,forewing,holotype,250801,width,11.5
119269,1164442,47995,CNU-NEU-NN2011119,NULL,forewing,holotype,250802,length,40
119270,1164467,48000,MPV-70-RM,NULL,forewing,paratype,250803,width,0.86
119270,1164467,48000,MPV-70-RM,NULL,forewing,paratype,250804,length,3.11
119271,1164467,48000,MPV-566-RM,NULL,forewing,holotype,250805,width,0.89
119271,1164467,48000,MPV-566-RM,NULL,forewing,holotype,250806,length,2.86
119273,1164466,48000,MPZ 97/555,NULL,forewing,paratype,250809,length,3.28
119275,1164468,48001,MNCN I-16888,NULL,forewing,holotype,250812,length,12.5
119276,1164469,48002,MPV-1295-RM,NULL,forewing,NULL,250813,length,11.3
119286,1164676,48014,MNHN.F.A43720,NULL,forewing,NULL,250831,width,4
119286,1164676,48014,MNHN.F.A43720,NULL,forewing,NULL,250832,length,10.5
119288,1164677,48014,SMNS 66301,NULL,forewing,NULL,250835,width,3.4
119288,1164677,48014,SMNS 66301,NULL,forewing,NULL,250836,length,9.7
119290,1164677,48014,SMNS 66698,NULL,forewing,NULL,250839,width,3.5
119290,1164677,48014,SMNS 66698,NULL,forewing,NULL,250840,length,9.5
119292,1164678,48015,RGMN-T139,NULL,forewing,NULL,250843,length,15
119295,1165452,48027,NULL,NULL,forewing,holotype,250847,width,2.7
119295,1165452,48027,NULL,NULL,forewing,holotype,250848,length,11.2
119296,741260,26790,SMNS 66000-135,NULL,forewing,holotype,250849,length,31
119298,1165682,26790,MfN MB.I 2077,NULL,forewing,paratype,250851,length,32.5
119300,725180,26291,SMNS 65470,NULL,forewing,holotype,250853,width,11.5
119300,725180,26291,SMNS 65470,NULL,forewing,holotype,250854,length,46
119301,725180,26291,SMNS 65470,NULL,hindwing,holotype,250855,width,11
119301,725180,26291,SMNS 65470,NULL,hindwing,holotype,250856,length,47
119302,1147456,47962,GP/1T 1632,NULL,tegmen,NULL,250857,width,6
119302,1147456,47962,GP/1T 1632,NULL,tegmen,NULL,250858,length,10
119303,1147455,47962,CV-1086,NULL,tegmen,NULL,250859,width,7
119303,1147455,47962,CV-1086,NULL,tegmen,NULL,250860,length,15
119304,1147455,47962,CV-2003,NULL,tegmen,NULL,250861,width,7
119304,1147455,47962,CV-2003,NULL,tegmen,NULL,250862,length,10
119305,1147455,47962,CV-27,NULL,tegmen,NULL,250863,width,7
119305,1147455,47962,CV-27,NULL,tegmen,NULL,250864,length,10
119306,1147455,47962,CV-2073,NULL,tegmen,NULL,250865,width,7
119306,1147455,47962,CV-2073,NULL,tegmen,NULL,250866,length,15
119307,1147455,47962,CV-2011,NULL,tegmen,NULL,250867,width,7
119307,1147455,47962,CV-2011,NULL,tegmen,NULL,250868,length,11
119309,1147455,47962,CV-1089,NULL,tegmen,NULL,250870,width,6
119309,1147455,47962,CV-1089,NULL,tegmen,NULL,250871,length,13
119310,1147455,47962,CV-2024,NULL,tegmen,NULL,250872,width,7
119310,1147455,47962,CV-2024,NULL,tegmen,NULL,250873,length,11
119311,1147455,47962,CV-2024,NULL,tegmen,NULL,250874,length,20
119312,1147455,47962,CV-1573,NULL,tegmen,NULL,250875,width,6
119312,1147455,47962,CV-1573,NULL,tegmen,NULL,250876,length,10.5
119313,1164148,47962,GP/1T 1664,male,tegmen,NULL,250877,width,4
119313,1164148,47962,GP/1T 1664,male,tegmen,NULL,250878,length,7
119314,1164148,47962,GP/1T 1654,male,tegmen,NULL,250879,width,4.5
119314,1164148,47962,GP/1T 1654,male,tegmen,NULL,250880,length,8.5
119316,1164144,47962,RGMN-600,NULL,tegmen,NULL,250882,width,3.5
119316,1164144,47962,RGMN-600,NULL,tegmen,NULL,250883,length,6
119317,1164144,47962,AMA-I-030,NULL,tegmen,NULL,250884,width,4
119317,1164144,47962,AMA-I-030,NULL,tegmen,NULL,250885,length,8.5
119318,1164149,47962,CV-1092,NULL,tegmen,NULL,250886,width,4
119318,1164149,47962,CV-1092,NULL,tegmen,NULL,250887,length,8.5
119319,1164149,47962,CV-1306,NULL,tegmen,NULL,250888,width,4
119319,1164149,47962,CV-1306,NULL,tegmen,NULL,250889,length,6
119320,1164149,47962,CV-2061,NULL,tegmen,NULL,250890,width,3
119320,1164149,47962,CV-2061,NULL,tegmen,NULL,250891,length,6
119322,1164150,47962,GP/1T 1655,NULL,tegmen,holotype,250893,width,10
119322,1164150,47962,GP/1T 1655,NULL,tegmen,holotype,250894,length,21
119323,1164154,47962,RGMN-254,NULL,tegmen,NULL,250895,length,10
119324,1164154,47962,RGMN-333,NULL,tegmen,NULL,250897,length,13
119324,1164154,47962,RGMN-333,NULL,tegmen,NULL,250896,width,6.5
119328,1164153,47962,CV-1093,NULL,tegmen,NULL,250901,width,3.5
119328,1164153,47962,CV-1093,NULL,tegmen,NULL,250902,length,11
119334,1164153,47962,CV-1094,NULL,tegmen,NULL,250908,width,4.5
119334,1164153,47962,CV-1094,NULL,tegmen,NULL,250909,length,10
119345,1164156,47962,RGMN-1769,NULL,tegmen,NULL,250920,width,5.2
119345,1164156,47962,RGMN-1769,NULL,tegmen,NULL,250921,length,12
119346,1164155,47962,GP/1T 1669,NULL,tegmen,holotype,250922,width,4
119346,1164155,47962,GP/1T 1669,NULL,tegmen,holotype,250923,length,7
119348,1164179,47962,CV-1091,NULL,tegmen,NULL,250925,width,3
119348,1164179,47962,CV-1091,NULL,tegmen,NULL,250926,length,6
119350,1164179,47962,CV-2023,NULL,tegmen,NULL,250928,width,6
119350,1164179,47962,CV-2023,NULL,tegmen,NULL,250929,length,14
119351,1164179,47962,CV-2339,NULL,tegmen,NULL,250930,length,6
119368,1164186,47962,CV-6015,NULL,tegmen,holotype,250947,width,9
119368,1164186,47962,CV-6015,NULL,tegmen,holotype,250948,length,29
119370,1164186,47962,CV-1020,NULL,tegmen,NULL,250950,length,35
119372,1164186,47962,CV-1699,NULL,tegmen,NULL,250952,length,28.5
119374,1164164,47962,CD-I-41,NULL,tegmen,NULL,250954,length,25
119376,1164165,47962,DGM-6281-I,NULL,tegmen,NULL,250956,length,32
119377,1164169,47962,RGMN 662,NULL,tegmen,NULL,250957,length,32
119378,1164194,47962,RGMN 203,NULL,tegmen,NULL,250958,length,25
119380,1164176,47962,CD-I-123,NULL,tegmen,NULL,250960,length,18
119382,1164175,47962,CD-I-69,NULL,tegmen,holotype,250962,length,16
119384,1164187,47962,CV-1989,NULL,tegmen,NULL,250964,length,25
119389,1164187,47962,CV-1980,NULL,tegmen,NULL,250969,width,9.5
119389,1164187,47962,CV-1980,NULL,tegmen,NULL,250970,length,25
119391,1164195,47962,RGMN 40,NULL,tegmen,NULL,250972,length,20
119394,1164173,47962,GP/1T-1659,NULL,tegmen,holotype,250975,width,5
119394,1164173,47962,GP/1T-1659,NULL,tegmen,holotype,250976,length,14
119395,1164190,47962,CV-1003,NULL,tegmen,NULL,250977,width,6
119395,1164190,47962,CV-1003,NULL,tegmen,NULL,250978,length,17
119396,1164190,47962,CV-1087,NULL,tegmen,NULL,250979,width,5.5
119396,1164190,47962,CV-1087,NULL,tegmen,NULL,250980,length,16
119397,1164190,47962,CV-1984,NULL,tegmen,NULL,250981,width,4
119397,1164190,47962,CV-1984,NULL,tegmen,NULL,250982,length,16
119398,1164177,47962,CD-I-163,NULL,tegmen,NULL,250983,width,6.5
119398,1164177,47962,CD-I-163,NULL,tegmen,NULL,250984,length,15.5
119407,1164191,47962,CV-1585,NULL,tegmen,NULL,250993,width,4.8
119407,1164191,47962,CV-1585,NULL,tegmen,NULL,250994,length,15
119409,1164199,47962,RGMN 211,NULL,tegmen,NULL,250996,width,5.2
119409,1164199,47962,RGMN 211,NULL,tegmen,NULL,250997,length,16
119410,1164192,47962,CV-1088,NULL,tegmen,holotype,250998,width,5
119410,1164192,47962,CV-1088,NULL,tegmen,holotype,250999,length,14
119414,1164231,47962,CD-I-083,NULL,tegmen,holotype,251003,width,3.8
119414,1164231,47962,CD-I-083,NULL,tegmen,holotype,251004,length,9
119429,1166614,48046,NMVP27045,NULL,tegmen,NULL,251019,width,5
119429,1166614,48046,NMVP27045,NULL,tegmen,NULL,251020,length,12
119430,719344,48046,NMVP32285,NULL,forewing,paratype,251021,width,2.1
119430,719344,48046,NMVP32285,NULL,forewing,paratype,251022,length,7.4
119431,1166617,48046,NMVP103242,NULL,forewing,holotype,251023,width,0.8
119431,1166617,48046,NMVP103242,NULL,forewing,holotype,251024,length,2.4
119433,1166618,48046,NMVP103240,NULL,forewing,NULL,251026,length,2.1
119434,1166619,48046,NMVP103163,NULL,hemelytron,NULL,251027,length,2.4
119438,1166637,48046,NMVP102506,NULL,forewing,holotype,251031,length,7
119439,1166638,48046,NMVP102529,NULL,forewing,holotype,251032,width,2
119439,1166638,48046,NMVP102529,NULL,forewing,holotype,251033,length,8.5
119441,1166639,48046,NMVP102512,NULL,forewing,holotype,251035,width,2
119441,1166639,48046,NMVP102512,NULL,forewing,holotype,251036,length,4.5
119443,1166640,48046,NMVP103248,NULL,forewing,holotype,251038,width,2.6
119443,1166640,48046,NMVP103248,NULL,forewing,holotype,251039,length,7.4
119446,1166646,48046,NMVP103336,NULL,wing,NULL,251042,length,5.5
119447,1166647,48046,NMVP103287,NULL,wing,NULL,251043,width,1.5
119447,1166647,48046,NMVP103287,NULL,wing,NULL,251044,length,5
119448,1166655,48046,NMVP103290,NULL,wing,holotype,251045,width,1.25
119448,1166655,48046,NMVP103290,NULL,wing,holotype,251046,length,2.5
119450,1166656,48046,NMVP103286,NULL,wing,NULL,251048,width,1.25
119450,1166656,48046,NMVP103286,NULL,wing,NULL,251049,length,3.2
119451,1166657,48046,NMVP102498,NULL,wing,holotype,251050,width,4
119451,1166657,48046,NMVP102498,NULL,wing,holotype,251051,length,10
119452,1166662,48046,NMVP103104,NULL,forewing,holotype,251052,width,1.75
119452,1166662,48046,NMVP103104,NULL,forewing,holotype,251053,length,5.5
119454,1166664,48046,NMVP103324,NULL,forewing,paratype,251055,width,1
119454,1166664,48046,NMVP103324,NULL,forewing,paratype,251056,length,3.5
119455,1166664,48046,NMVP103348,NULL,forewing,paratype,251057,width,1
119455,1166664,48046,NMVP103348,NULL,forewing,paratype,251058,length,2.75
119457,1166668,48046,NMVP102501,NULL,forewing,holotype,251061,length,3.75
119459,1166824,48053,LdLAP 584,NULL,wing,holotype,251063,width,2.7
119459,1166824,48053,LdLAP 584,NULL,wing,holotype,251064,length,12.8
119461,1164223,47962,GP/1T-1619,NULL,tegmen,holotype,251067,length,22.5
119463,1164226,47962,RGMN-1630,NULL,tegmen,NULL,251069,length,25.5
119465,1164226,47962,AMA-I-025,NULL,tegmen,NULL,251071,length,24
119467,1164243,47962,DGM-6393-I,NULL,tegmen,NULL,251073,length,25.5
119469,1164241,47962,CV-1012,NULL,tegmen,NULL,251075,length,25.5
119471,1164241,47962,CV-732,NULL,tegmen,NULL,251077,length,25
119473,1164241,47962,CV-555,NULL,tegmen,NULL,251079,length,25.5
119475,1164228,47962,AMNH-43878,NULL,tegmen,NULL,251081,length,25
119477,1164228,47962,AMNH-43883,NULL,tegmen,NULL,251083,length,26
119479,1164230,47962,GP/1T-1620,NULL,tegmen,holotype,251085,length,11.5
119481,1164242,47962,CV-2046,NULL,tegmen,NULL,251087,length,10
119483,1164242,47962,CV-44,NULL,tegmen,NULL,251089,length,13
119485,1164242,47962,CV-717,NULL,tegmen,NULL,251091,length,10.5
119487,1164242,47962,CV-2349,NULL,tegmen,NULL,251093,length,11.5
119489,1164242,47962,CV-1185,NULL,tegmen,NULL,251095,length,14.5
119491,1164242,47962,CV-2026,NULL,tegmen,NULL,251097,length,10
119493,1164242,47962,CV-2305,NULL,tegmen,NULL,251099,length,10.5
119495,1164229,47962,AMNH-44506,NULL,tegmen,NULL,251101,length,13
119497,1164229,47962,AMNH-44511,NULL,tegmen,NULL,251103,length,11.5
119499,1164229,47962,AMNH-44501,NULL,tegmen,NULL,251105,length,10.5
119501,1164229,47962,AMNH-44512,NULL,tegmen,NULL,251107,length,13.5
119503,1164229,47962,AMNH-44514,NULL,tegmen,NULL,251109,length,10
119505,1164229,47962,AMNH-44498,NULL,tegmen,NULL,251111,length,11.5
119507,1164229,47962,AMNH-43870,NULL,tegmen,NULL,251113,length,10
119509,1164229,47962,AMNH-44502,NULL,tegmen,NULL,251115,length,12
119511,1164229,47962,AMNH-43861,NULL,tegmen,NULL,251117,length,9.5
119513,1164161,47962,GP/1T 1661,NULL,tegmen,holotype,251119,width,10
119513,1164161,47962,GP/1T 1661,NULL,tegmen,holotype,251120,length,25
119514,1164161,47962,GP/1T 1661,NULL,hindwing,holotype,251121,length,27
119516,1164162,47962,GP/1T 1662,NULL,tegmen,holotype,251123,width,6
119516,1164162,47962,GP/1T 1662,NULL,tegmen,holotype,251124,length,22
119517,1164163,47962,GP/1T 1663,NULL,tegmen,holotype,251125,length,17
119518,1164172,47962,GP/1T-1681,NULL,tegmen,holotype,251126,width,11
119518,1164172,47962,GP/1T-1681,NULL,tegmen,holotype,251127,length,20
119519,1164197,47962,AMA-I-031,NULL,tegmen,holotype,251128,width,20
119519,1164197,47962,AMA-I-031,NULL,tegmen,holotype,251129,length,45
119520,1164216,47962,GP/1T-1660,NULL,tegmen,holotype,251130,width,4
119520,1164216,47962,GP/1T-1660,NULL,tegmen,holotype,251131,length,10
119521,1164225,47962,RGMN 218,NULL,tegmen,NULL,251132,width,3.2
119521,1164225,47962,RGMN 218,NULL,tegmen,NULL,251133,length,8.5
119522,1164217,47962,GP/1T-1688,NULL,tegmen,holotype,251134,width,4
119522,1164217,47962,GP/1T-1688,NULL,tegmen,holotype,251135,length,10
119525,1164218,47962,GP/1T-1682,NULL,tegmen,holotype,251138,width,5
119525,1164218,47962,GP/1T-1682,NULL,tegmen,holotype,251139,length,18.5
119526,1164219,47962, GP/1T-1683,NULL,tegmen,holotype,251140,length,20
119527,1164220,47962,GP/1T-1684,NULL,tegmen,holotype,251141,length,23
119529,1164220,47962,GP/1T-1684,NULL,hindwing,holotype,251143,length,23
119530,1164221,47962,GP/1T-1685,NULL,tegmen,holotype,251144,length,18
119621,1167796,48085,CNU-NEU-NN2010732,NULL,forewing,holotype,251313,width,20
119621,1167796,48085,CNU-NEU-NN2010732,NULL,forewing,holotype,251314,length,58.2
119622,1167795,48085,CNU-NEU-NN2010541,NULL,forewing,NULL,251315,width,16.5
119622,1167795,48085,CNU-NEU-NN2010541,NULL,forewing,NULL,251316,length,45
119623,1167794,48085,CNU-NEU-NN2010512,NULL,forewing,holotype,251317,width,14
119623,1167794,48085,CNU-NEU-NN2010512,NULL,forewing,holotype,251318,length,39
119625,1167794,48085,CNU-NEU-NN2010856,NULL,forewing,paratype,251320,width,9
119625,1167794,48085,CNU-NEU-NN2010856,NULL,forewing,paratype,251321,length,33
119717,1168363,48112,NIGP 152503,NULL,elytron,holotype,251600,length,1.48
